Wall time,Step,Value
1769027636.3995218,17979,11456.4990234375
1769027639.4162529,17982,15648.619140625
1769027648.432131,17991,14278.787109375
1769027692.8204794,18019,16086.3193359375
1769027727.2593255,18053,14489.7841796875
1769027728.325048,18054,15993.419921875
1769027740.5206566,18066,15492.4814453125
1769027795.1895819,18105,14853.2275390625
1769027820.5139003,18130,15646.8125
1769027837.464208,18147,15038.7470703125
1769027881.3567398,18191,14849.2265625
1769027921.1161444,18215,15663.8212890625
1769027943.4393728,18237,16249.05078125
1769027971.6410475,18265,14830.3720703125
1769028040.9909892,18319,14635.5166015625
1769028085.3707073,18363,15046.9306640625
1769028189.997481,18452,14766.5849609375
1769028190.9742417,18453,14946.3779296875
1769028292.6796217,18540,13800.3759765625
1769028300.7335172,18548,17559.001953125
1769028346.1780634,18593,15958.8720703125
1769028422.020328,18653,14246.55859375
1769028498.68003,18714,16877.421875
1769028505.8844059,18721,16390.3828125
1769028534.6133847,18750,15481.732421875
1769028571.1662252,18787,14111.1142578125
1769028603.3736126,18804,15824.1845703125
1769028645.4160292,18846,15393.427734375
1769028693.5422487,18894,15732.1591796875
1769028748.1869986,18934,15702.87890625
1769028771.9582348,18959,16030.0234375
1769028790.1376743,18978,14583.0
1769028794.8616102,18983,14013.3974609375
1769028832.395383,19006,15552.3857421875
1769028854.2221608,19028,15664.4775390625
1769028874.900431,19049,15313.076171875
1769028921.5764434,19096,14995.2568359375
1769028957.7215772,19117,15667.841796875
1769028994.655471,19154,15704.3232421875
1769029010.62535,19170,15086.9267578125
1769029084.0339372,19228,16003.1328125
1769029128.0707228,19272,16267.9765625
1769029132.113775,19276,15161.2861328125
1769029173.060877,19301,15420.9736328125
1769029375.3421168,19486,15492.361328125
1769029406.0858874,19501,15233.0078125
1769029409.1777887,19504,15912.0087890625
1769029431.123947,19526,16167.21484375
1769029437.1363163,19532,15093.396484375
1769029460.3590434,19555,13986.9853515625
1769029485.6509519,19580,15939.3583984375
1769029501.049113,19595,15338.7646484375
1769029557.525123,19635,15239.751953125
1769029563.483041,19641,15070.5
1769029577.814005,19655,14564.7177734375
1769029588.7597485,19666,15440.4521484375
1769029597.706895,19675,15533.9912109375
1769029660.042895,19721,16128.6494140625
1769029667.0058727,19728,15187.3232421875
1769029671.0611372,19732,15208.9677734375
1769029677.0642042,19738,13891.548828125
1769029736.0102024,19797,15694.8828125
1769029778.940114,19824,16861.697265625
1769029802.2689764,19847,15100.05078125
1769029887.1838486,19917,15117.310546875
1769029909.4806724,19939,15238.267578125
1769029942.5416543,19972,15603.509765625
1769029950.6079252,19980,16352.8955078125
1769029959.6393652,19989,15123.8779296875
1769029966.6405916,19996,15950.0849609375
1769060051.8889954,20035,15432.4599609375
1769060071.907019,20048,14819.6767578125
1769060079.5840504,20053,14912.3583984375
1769060087.5585318,20059,15277.705078125
1769060090.8134143,20062,15169.9482421875
1769060602.6407723,20069,15585.2802734375
1769060604.2063804,20070,16215.322265625
1769060607.3663967,20072,16265.24609375
1769060694.4472425,20114,14741.4931640625
1769060699.3620126,20117,16181.6298828125
1769061185.6285865,20115,15906.74609375
1769061225.860064,20142,15415.107421875
1769061230.4199033,20145,15442.2626953125
1769061237.705508,20150,15167.048828125
1769061340.889294,20206,16335.2158203125
1769061363.2305572,20221,13415.583984375
1769061377.0737717,20230,16609.45703125
1769061379.98369,20232,14775.7080078125
1769061437.9049406,20271,13803.3642578125
1769061452.638457,20281,13999.720703125
1769061473.422759,20295,17056.32421875
1769061555.1949136,20338,16671.537109375
1769061586.6761618,20360,12738.3251953125
1769061620.3058524,20383,15306.1142578125
1769061695.3653536,20424,15111.26953125
1769061712.8000915,20437,14952.7509765625
1769061714.2216678,20438,15363.580078125
1769061743.156134,20458,14285.9296875
1769061746.037273,20460,14531.6650390625
1769061751.7781131,20465,14956.9013671875
1769061765.008057,20476,13417.6572265625
1769061942.1366494,20586,15149.9970703125
1769061943.5689251,20587,15498.0263671875
1769061987.0920436,20604,15981.8583984375
1769061993.0063357,20608,15005.7373046875
1769062048.4289095,20645,15728.0498046875
1769062094.8364758,20676,15426.1162109375
1769062096.2915943,20677,15245.0498046875
1769062100.849823,20680,15010.8955078125
1769062102.4386525,20681,16760.609375
1769062181.9045923,20720,14800.4052734375
1769062195.3486738,20729,14519.796875
1769062231.3904908,20753,14918.58203125
1769062281.4380534,20786,15689.2275390625
1769062336.3095424,20810,13444.87890625
1769062337.8133345,20811,15767.0927734375
1769062394.2508016,20847,16216.3291015625
1769062453.839875,20885,15563.5732421875
1769062535.0166245,20925,15397.4560546875
